,MES_CORTE,ID,LINEA_TC,TIPO_FLUJO_TC,INGRESO_BRUTO,EDAD,SEXO,SIT_LAB,DEPARTAMENTO,FLG_SEGURO,CLI_AHOCRED,CLI_CTS,CLI_FM,CLI_MILL,CLI_PLA,CLI_TXS,NRO_PAS_PBK,EMP_REP_PP_PBK,EMP_REP_CONV_PBK,EMP_REP_VEH_PBK,EMP_REP_HIP_PBK,CLF_SBS,FLG_BANCARIZADO,EMP_REP_TC_SF,EMP_REP_PP_SF,EMP_REP_CONV_SF,EMP_REP_VEH_SF,EMP_REP_HIP_SF,SALDO_TC_SF,SALDO_PP_SF,SALDO_CONV_SF,SALDO_VEH_SF,SALDO_HIP_SF,SALDO_TCSF_UU6,MAX_SALDO_TCSF_U6,MIN_SALDO_TCSF_U6,MAX_LINEA_TCSF,MIN_LINEA_TCSF,LINEA_TOT_TCSF,MAX_SALTC_SF_UM,MIN_SALTC_SF_UM,SALDO_SF_UM,NRO_ENT_REP_TOT_U6,NRO_ENT_REP_SAL_TOT_U6,PORC_ENT_REP_SAL,NRO_ENT_REP_TOT_UM,NRO_ENT_REP_SAL_TOT_UM,IND_MAXLIN_ING,IND_LINIBK_ING,IND_DEU_ING,PROB_CONT,CAMP_TOT,PROM_CAMP,RECENCIA_CAMP,NRO_CAMP_TC,CAMP_TC_U6,TARGET_XF
13125,201604,145267449,1300,REG1,1500,24,F,INDEPENDIENTE,PIURA,0,0,0,0,0,1,0,1,0,0,0,0,0.0,1,1,0,0,0,0,261.1,0.0,0.0,0.0,0.0,476.106,476.106,476.106,750.0,750.0,750.0,261.1,261.1,261.1,1.0,1.0,1.0,1,1,0.5,0.8666666670000001,0.1740666669999999,0.21246881,6.0,1.0,1.0,0,0.0,1
13126,201604,148399761,2100,REG2,2531,21,M,DEPENDIENTE,LIMA,0,0,1,0,0,0,1,2,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.8297115759999999,0.0,0.039605352,17.0,2.833333333,0.0,0,0.0,1
13127,201604,140816725,1100,FAST1,1327,23,F,INDEPENDIENTE,LA LIBERTAD,0,0,0,0,1,0,1,2,0,0,0,0,0.0,1,2,0,0,0,0,261.5,0.0,0.0,0.0,0.0,104.5483333,104.5483333,104.5483333,5800.0,900.0,6700.0,261.5,0.0,261.5,2.0,1.0,0.5,2,1,4.370761115,0.828937453,0.19706104,0.460538628,22.0,3.666666667,0.0,3,0.5,1
13128,201604,95195353,3500,100APRO,1815,23,F,DEPENDIENTE,LIMA,0,0,0,0,0,1,0,1,0,0,0,0,0.0,1,1,1,0,0,0,0.0,7563.32,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,1500.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0.826446281,1.928374656,4.167118457,0.332565007,21.0,3.5,0.0,4,0.666666667,1
13129,201604,93459649,1000,REG,1360,25,F,MIXTO,PUNO,0,0,0,0,0,0,1,1,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.735294118,0.0,0.348975195,21.0,3.5,0.0,6,1.0,1
13130,201604,44580163,1500,REG,1507,45,F,INDEPENDIENTE,ICA,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,3098.76,0.0,0.0,0.0,0.0,7029.819,7387.188,6672.45,4091.25,4091.25,4091.25,3098.76,3098.76,3098.76,1.833333333,1.833333333,1.0,1,1,2.71483079,0.99535501,2.056244194,0.45631314,27.0,4.5,0.0,0,0.0,1
13131,201604,19494389,2700,FAST1,2734,44,F,INDEPENDIENTE,LIMA,0,0,0,0,0,0,1,2,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.987564009,0.0,0.358618726,24.0,4.0,0.0,5,0.833333333,1
13132,201604,95919449,1355,REG1,0,25,M,INDEPENDIENTE,LIMA,0,0,0,0,0,0,1,1,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.130774272,12.0,2.0,0.0,6,1.0,1
13133,201604,14085051,1000,FAST,0,51,M,DEPENDIENTE,LIMA,0,0,0,0,0,1,0,1,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.037894747,11.0,1.833333333,0.0,1,0.166666667,1
13134,201604,50371083,42800,FAST1,17985,47,M,MIXTO,CUSCO,0,0,0,0,0,0,1,1,0,0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2.379760912,0.0,0.279978717,13.0,2.166666667,0.0,1,0.166666667,1
